"year","measure","category","level","cost_value","institution"
"2000","inf","total","4yr",31185.5540561394,"private_for_profit"
"2000","inf","total","2yr",29201.8494251797,"private_for_profit"
"2000","inf","tuition","total",17445.1874161589,"private_for_profit"
"2000","inf","tuition","4yr",17819.0702262329,"private_for_profit"
"2000","inf","tuition","2yr",17022.5267228698,"private_for_profit"
"2000","inf","dorm","total",7713.69391661425,"private_for_profit"
"2000","inf","dorm","4yr",8490.05905788982,"private_for_profit"
"2000","inf","dorm","2yr",6768.80827275899,"private_for_profit"
"2000","inf","board","total",5115.03599129212,"private_for_profit"
"2000","inf","board","4yr",4876.42477201666,"private_for_profit"
"2000","inf","board","2yr",5410.51442955091,"private_for_profit"
"2001","raw","total","total",18576.3288785147,"private_for_profit"
"2001","raw","total","4yr",19772.1251155623,"private_for_profit"
"2001","raw","total","2yr",16956.4304533633,"private_for_profit"
"2001","raw","tuition","total",10859.7427595074,"private_for_profit"
"2001","raw","tuition","4yr",11068.9452590775,"private_for_profit"
"2001","raw","tuition","2yr",10629.3371770262,"private_for_profit"
"2001","raw","dorm","total",4629.1656533354,"private_for_profit"
"2001","raw","dorm","4yr",5396.43679678338,"private_for_profit"
"2001","raw","dorm","2yr",3579.36932654839,"private_for_profit"
"2001","raw","board","total",3087.42046567193,"private_for_profit"
"2001","raw","board","4yr",3306.74305970149,"private_for_profit"
"2001","raw","board","2yr",2747.72394978871,"private_for_profit"
"2001","inf","total","total",31241.8465473068,"private_for_profit"
"2001","inf","total","4yr",33252.9480294138,"private_for_profit"
"2001","inf","total","2yr",28517.485972525,"private_for_profit"
"2001","inf","tuition","total",18264.0186365436,"private_for_profit"
"2001","inf","tuition","4yr",18615.8573895945,"private_for_profit"
"2001","inf","tuition","2yr",17876.5203370358,"private_for_profit"
"2001","inf","dorm","total",7785.37481379534,"private_for_profit"
"2001","inf","dorm","4yr",9075.77871870806,"private_for_profit"
"2001","inf","dorm","2yr",6019.81736905503,"private_for_profit"
"2001","inf","board","total",5192.45309696784,"private_for_profit"
"2001","inf","board","4yr",5561.31192111117,"private_for_profit"
"2001","inf","board","2yr",4621.14826643413,"private_for_profit"
"2002","raw","total","total",19694.0053664925,"private_for_profit"
"2002","raw","total","4yr",20039.0970050778,"private_for_profit"
"2002","raw","total","2yr",19404.2556670764,"private_for_profit"
"2002","raw","tuition","total",11309.8063958842,"private_for_profit"
"2002","raw","tuition","4yr",11406.8356331241,"private_for_profit"
"2002","raw","tuition","2yr",11128.8830018083,"private_for_profit"
"2002","raw","dorm","total",4578.20648023098,"private_for_profit"
"2002","raw","dorm","4yr",5383.56562824304,"private_for_profit"
"2002","raw","dorm","2yr",3529.80061083672,"private_for_profit"
"2002","raw","board","total",3805.99249037734,"private_for_profit"
"2002","raw","board","4yr",3248.69574371069,"private_for_profit"
"2002","raw","board","2yr",4745.57205443139,"private_for_profit"
"2002","inf","total","total",32409.3285207532,"private_for_profit"
"2002","inf","total","4yr",32977.2266235791,"private_for_profit"
"2002","inf","total","2yr",31932.503567047,"private_for_profit"
"2002","inf","tuition","total",18611.9189148778,"private_for_profit"
"2002","inf","tuition","4yr",18771.5945302392,"private_for_profit"
"2002","inf","tuition","2yr",18314.1833549153,"private_for_profit"
"2002","inf","dorm","total",7534.09959489985,"private_for_profit"
"2002","inf","dorm","4yr",8859.43432084266,"private_for_profit"
"2002","inf","dorm","2yr",5808.7964068498,"private_for_profit"
"2002","inf","board","total",6263.31001097554,"private_for_profit"
"2002","inf","board","4yr",5346.1977724973,"private_for_profit"
"2002","inf","board","2yr",7809.52380528187,"private_for_profit"
"2003","raw","total","total",21821.6719280559,"private_for_profit"
"2003","raw","total","4yr",21882.8153812178,"private_for_profit"
"2003","raw","total","2yr",22370.8288180013,"private_for_profit"
"2003","raw","tuition","total",12278.3658255518,"private_for_profit"
"2003","raw","tuition","4yr",12398.223557838,"private_for_profit"
"2003","raw","tuition","2yr",12023.7998178652,"private_for_profit"
"2003","raw","dorm","total",5091.88810534979,"private_for_profit"
"2003","raw","dorm","4yr",5754.23966667546,"private_for_profit"
"2003","raw","dorm","2yr",3991.66323535854,"private_for_profit"
"2003","raw","board","total",4451.41799715434,"private_for_profit"
"2003","raw","board","4yr",3730.35215670436,"private_for_profit"
"2003","raw","board","2yr",6355.36576477758,"private_for_profit"
"2003","inf","total","total",35141.9069694529,"private_for_profit"
"2003","inf","total","4yr",35240.3731891766,"private_for_profit"
"2003","inf","total","2yr",36026.2764348964,"private_for_profit"
"2003","inf","tuition","total",19773.2415280103,"private_for_profit"
"2003","inf","tuition","4yr",19966.2619936949,"private_for_profit"
"2003","inf","tuition","2yr",19363.2850870373,"private_for_profit"
"2003","inf","dorm","total",8200.04345620313,"private_for_profit"
"2003","inf","dorm","4yr",9266.70310656898,"private_for_profit"
"2003","inf","dorm","2yr",6428.22688072793,"private_for_profit"
"2003","inf","board","total",7168.62198523954,"private_for_profit"
"2003","inf","board","4yr",6007.40808891272,"private_for_profit"
"2003","inf","board","2yr",10234.7644671311,"private_for_profit"
"2004","raw","total","total",23098.3351607947,"private_for_profit"
"2004","raw","total","4yr",23415.1224662205,"private_for_profit"
"2004","raw","total","2yr",22352.5109457862,"private_for_profit"
"2004","raw","tuition","total",13035.9366427047,"private_for_profit"
"2004","raw","tuition","4yr",13197.4922860097,"private_for_profit"
"2004","raw","tuition","2yr",12607.220603379,"private_for_profit"
"2004","raw","dorm","total",5655.39945638925,"private_for_profit"
"2004","raw","dorm","4yr",5863.00247494973,"private_for_profit"
"2004","raw","dorm","2yr",5149.17731863711,"private_for_profit"
"2004","raw","board","total",4406.99906170077,"private_for_profit"
"2004","raw","board","4yr",4354.62770526101,"private_for_profit"
"2004","raw","board","2yr",4596.11302377004,"private_for_profit"
"2004","inf","total","total",36111.1813360117,"private_for_profit"
"2004","inf","total","4yr",36606.4362429798,"private_for_profit"
"2004","inf","total","2yr",34945.1841641171,"private_for_profit"
"2004","inf","tuition","total",20379.9567679869,"private_for_profit"
"2004","inf","tuition","4yr",20632.5275740919,"private_for_profit"
"2004","inf","tuition","2yr",19709.7161411204,"private_for_profit"
"2004","inf","dorm","total",8841.46644663321,"private_for_profit"
"2004","inf","dorm","4yr",9166.02621238919,"private_for_profit"
"2004","inf","dorm","2yr",8050.05532174405,"private_for_profit"
"2004","inf","board","total",6889.75812139158,"private_for_profit"
"2004","inf","board","4yr",6807.88245649868,"private_for_profit"
"2004","inf","board","2yr",7185.41270125265,"private_for_profit"
"2005","raw","total","total",23557.3522075531,"private_for_profit"
"2005","raw","total","4yr",23225.1907773306,"private_for_profit"
"2005","raw","total","2yr",25670.2786462511,"private_for_profit"
"2005","raw","tuition","total",13237.0202206483,"private_for_profit"
"2005","raw","tuition","4yr",13314.5213028637,"private_for_profit"
"2005","raw","tuition","2yr",12958.5674234745,"private_for_profit"
"2005","raw","dorm","total",6085.18332383305,"private_for_profit"
"2005","raw","dorm","4yr",6484.63327868175,"private_for_profit"
"2005","raw","dorm","2yr",4776.44513158489,"private_for_profit"
"2005","raw","board","total",4235.14866307177,"private_for_profit"
"2005","raw","board","4yr",3426.03619578518,"private_for_profit"
"2005","raw","board","2yr",7935.26609119171,"private_for_profit"
"2005","inf","total","total",35477.7332572191,"private_for_profit"
"2005","inf","total","4yr",34977.4930555215,"private_for_profit"
"2005","inf","total","2yr",38659.8328380124,"private_for_profit"
"2005","inf","tuition","total",19935.1552063649,"private_for_profit"
"2005","inf","tuition","4yr",20051.8730232809,"private_for_profit"
"2005","inf","tuition","2yr",19515.8010287045,"private_for_profit"
"2005","inf","dorm","total",9164.37929365455,"private_for_profit"
"2005","inf","dorm","4yr",9765.95704411102,"private_for_profit"
"2005","inf","dorm","2yr",7193.39952992591,"private_for_profit"
"2005","inf","board","total",6378.19875719961,"private_for_profit"
"2005","inf","board","4yr",5159.66298812958,"private_for_profit"
"2005","inf","board","2yr",11950.632279382,"private_for_profit"
"2006","raw","total","total",24006.8933973292,"private_for_profit"
"2006","raw","total","4yr",24711.6033651484,"private_for_profit"
"2006","raw","total","2yr",21250.8855407289,"private_for_profit"
"2006","raw","tuition","total",14277.09244381,"private_for_profit"
"2006","raw","tuition","4yr",14592.5929877249,"private_for_profit"
"2006","raw","tuition","2yr",13084.4572114554,"private_for_profit"
"2006","raw","dorm","total",6204.53382024113,"private_for_profit"
"2006","raw","dorm","4yr",6637.52063155236,"private_for_profit"
"2006","raw","dorm","2yr",4465.82725653742,"private_for_profit"
"2006","raw","board","total",3525.26713327807,"private_for_profit"
"2006","raw","board","4yr",3481.48974587117,"private_for_profit"
"2006","raw","board","2yr",3700.60107273615,"private_for_profit"
"2006","inf","total","total",35243.3732165209,"private_for_profit"
"2006","inf","total","4yr",36277.9242512673,"private_for_profit"
"2006","inf","total","2yr",31197.4097563493,"private_for_profit"
"2006","inf","tuition","total",20959.517298475,"private_for_profit"
"2006","inf","tuition","4yr",21422.6885732908,"private_for_profit"
"2006","inf","tuition","2yr",19208.6664945253,"private_for_profit"
"2006","inf","dorm","total",9108.57966677235,"private_for_profit"
"2006","inf","dorm","4yr",9744.22691759784,"private_for_profit"
"2006","inf","dorm","2yr",6556.06763098177,"private_for_profit"
"2006","inf","board","total",5175.27625127355,"private_for_profit"
"2006","inf","board","4yr",5111.00876037874,"private_for_profit"
"2006","inf","board","2yr",5432.67563084223,"private_for_profit"
"2007","raw","total","total",24745.9093931015,"private_for_profit"
"2007","raw","total","4yr",25082.6366679,"private_for_profit"
"2007","raw","total","2yr",23523.996816598,"private_for_profit"
"2007","raw","tuition","total",14408.8402389514,"private_for_profit"
"2007","raw","tuition","4yr",14643.4413472152,"private_for_profit"
"2007","raw","tuition","2yr",13364.8126883224,"private_for_profit"
"2007","raw","dorm","total",6445.34659234742,"private_for_profit"
"2007","raw","dorm","4yr",6780.9630426794,"private_for_profit"
"2007","raw","dorm","2yr",4900.82578244851,"private_for_profit"
"2007","raw","board","total",3891.72256180267,"private_for_profit"
"2007","raw","board","4yr",3658.23227800546,"private_for_profit"
"2007","raw","board","2yr",5258.35834582709,"private_for_profit"
"2007","inf","total","total",35030.2407067395,"private_for_profit"
"2007","inf","total","4yr",35506.9109030672,"private_for_profit"
"2007","inf","total","2yr",33300.5046522851,"private_for_profit"
"2007","inf","tuition","total",20397.1142808811,"private_for_profit"
"2007","inf","tuition","4yr",20729.2149590982,"private_for_profit"
"2007","inf","tuition","2yr",18919.1917757096,"private_for_profit"
"2007","inf","dorm","total",9124.01476064708,"private_for_profit"
"2007","inf","dorm","4yr",9599.11247694069,"private_for_profit"
"2007","inf","dorm","2yr",6937.59538571759,"private_for_profit"
"2007","inf","board","total",5509.11166521127,"private_for_profit"
"2007","inf","board","4yr",5178.58346702829,"private_for_profit"
"2007","inf","board","2yr",7443.71749085794,"private_for_profit"
"2008","raw","total","total",24310.6700551732,"private_for_profit"
"2008","raw","total","4yr",24437.0578979261,"private_for_profit"
"2008","raw","total","2yr",24647.9222932442,"private_for_profit"
"2008","raw","tuition","total",14313.4461369047,"private_for_profit"
"2008","raw","tuition","4yr",14426.9410094741,"private_for_profit"
"2008","raw","tuition","2yr",13731.1667889343,"private_for_profit"
"2008","raw","dorm","total",6212.32261129667,"private_for_profit"
"2008","raw","dorm","4yr",6441.47295202308,"private_for_profit"
"2008","raw","dorm","2yr",4919.93857324841,"private_for_profit"
"2008","raw","board","total",3784.9013069718,"private_for_profit"
"2008","raw","board","4yr",3568.64393642891,"private_for_profit"
"2008","raw","board","2yr",5996.8169310615,"private_for_profit"
"2008","inf","total","total",33940.2754174241,"private_for_profit"
"2008","inf","total","4yr",34116.7262590798,"private_for_profit"
"2008","inf","total","2yr",34411.1153333661,"private_for_profit"
"2008","inf","tuition","total",19983.0898513485,"private_for_profit"
"2008","inf","tuition","4yr",20141.5407383346,"private_for_profit"
"2008","inf","tuition","2yr",19170.1660859753,"private_for_profit"
"2008","inf","dorm","total",8673.06166102291,"private_for_profit"
"2008","inf","dorm","4yr",8992.97985573331,"private_for_profit"
"2008","inf","dorm","2yr",6868.75638696459,"private_for_profit"
"2008","inf","board","total",5284.12390505278,"private_for_profit"
"2008","inf","board","4yr",4982.20566501186,"private_for_profit"
"2008","inf","board","2yr",8372.19286042626,"private_for_profit"
"2009","raw","total","total",24118.4494521779,"private_for_profit"
"2009","raw","total","4yr",23884.8689582901,"private_for_profit"
"2009","raw","total","2yr",25972.5730077433,"private_for_profit"
"2009","raw","tuition","total",14028.942993449,"private_for_profit"
"2009","raw","tuition","4yr",13769.3919264461,"private_for_profit"
"2009","raw","tuition","2yr",15131.5628427709,"private_for_profit"
"2009","raw","dorm","total",6242.14978033611,"private_for_profit"
"2009","raw","dorm","4yr",6332.18736018928,"private_for_profit"
"2009","raw","dorm","2yr",5683.06124785346,"private_for_profit"
"2009","raw","board","total",3847.35667839283,"private_for_profit"
"2009","raw","board","4yr",3783.28967165475,"private_for_profit"
"2009","raw","board","2yr",5157.9489171189,"private_for_profit"
"2009","inf","total","total",33349.1810043487,"private_for_profit"
"2009","inf","total","4yr",33026.2034354467,"private_for_profit"
"2009","inf","total","2yr",35912.9238428583,"private_for_profit"
"2009","inf","tuition","total",19398.1690288955,"private_for_profit"
"2009","inf","tuition","4yr",19039.2813014521,"private_for_profit"
"2009","inf","tuition","2yr",20922.7889679565,"private_for_profit"
"2009","inf","dorm","total",8631.17603366027,"private_for_profit"
"2009","inf","dorm","4yr",8755.67323874265,"private_for_profit"
